cusip,start_year,end_year,gaps,missing_years
693506107,1985,2024,False,
69351T106,1985,2024,False,
69353Y103,2018,2024,False,
69354N106,2000,2024,False,
69366J200,2004,2024,False,
693691107,2022,2024,False,
693718108,1985,2024,False,
69376K106,2018,2024,False,
69380Q107,2021,2023,False,
69399Y109,1985,1987,False,
69404D108,2008,2024,False,
694327107,1991,1999,False,
69478X105,1998,2024,False,
695127100,2008,2024,False,
695156109,1998,2024,False,
69526K105,2016,2024,False,
695542100,1990,1999,False,
696077502,1992,1994,False,
69608A108,2018,2024,False,
696389402,2020,2024,False,
69702V107,2021,2024,False,
69753M105,2016,2024,False,
69764K106,2015,2024,False,
697660207,2007,2023,False,
697757102,1985,1990,False,
697900108,1995,2024,False,
697947109,2013,2024,False,
698813102,1992,2024,False,
698884103,1985,2024,False,
698891108,1996,2000,False,
69912K206,1991,2000,False,
69913P105,2019,2024,False,
69924R108,2012,2024,False,
700517105,2014,2024,False,
700658107,1987,2024,False,
700666100,1985,2024,False,
700885106,2001,2024,False,
70202L102,2015,2024,False,
70261F202,2020,2024,False,
702712100,2018,2024,False,
70319R109,1999,2024,False,
703343103,1985,2024,False,
70336F203,1994,2024,False,
70336T500,2004,2013,False,
70338T102,2012,2016,False,
703481101,1992,2024,False,
70387R403,2014,2024,False,
70432V102,2012,2024,False,
70439P108,2019,2024,False,
70450Y103,2013,2024,False,
70451A104,2015,2024,False,
70451X104,2019,2024,False,
704551100,2001,2024,False,
70465T107,2018,2024,False,
704699107,1999,2024,False,
70476Q100,2023,2023,False,
705015105,1998,2024,False,
70509V100,2009,2024,False,
70532Y303,2012,2024,False,
70556K106,1985,1997,False,
705573103,1995,2024,False,
706327103,1999,2024,False,
707569109,1993,2024,False,
70805E109,2016,2024,False,
708430103,1999,2024,False,
70931T103,2009,2024,False,
70932M107,2011,2024,False,
70959W103,1995,2024,False,
709600100,2005,2011,False,
70975L107,2013,2024,False,
709789101,1985,2024,False,
710577107,1985,2024,False,
711040105,2012,2024,False,
713317105,2020,2024,False,
713448108,1985,2024,False,
71360T200,2020,2024,False,
71363P106,1995,2024,False,
71367G102,2019,2024,False,
71377A103,1992,2008,False,
71377E105,2011,2024,False,
71385M107,2019,2024,False,
714046109,1985,2024,False,
714157203,1991,2024,False,
714236106,1985,2024,False,
71424F105,2015,2024,False,
714254109,2018,2018,False,
714266103,2011,2024,False,
71535D106,2017,2024,False,
715684106,1994,2023,False,
71654J108,1990,1992,False,
71654V408,1998,2024,False,
717081103,1985,2024,False,
71716E105,2018,2024,False,
71722W107,2018,2024,False,
718172109,2006,2024,False,
718193105,1990,2002,False,
71844V201,2019,2024,False,
718546104,2010,2024,False,
718799109,1985,1991,False,
71880K101,2020,2024,False,
71880W501,2012,2024,False,
71910C202,2009,2023,False,
71910P203,2020,2023,False,
71948P209,2017,2024,False,
72016P105,2022,2024,False,
720190206,2003,2024,False,
72147K108,2010,2024,False,
721506103,1992,2002,False,
72200M108,2015,2024,False,
722304102,2016,2024,False,
723443107,2001,2011,False,
72346N101,1995,2001,False,
72346Q104,2001,2024,False,
723484101,1985,2024,False,
72352G206,2016,2024,False,
72352L106,2016,2024,False,
723643300,1987,2006,False,
723653101,2007,2024,False,
723836300,2009,2024,False,
724078100,2001,2024,False,
724479100,1985,2024,False,
72581M305,1998,2024,False,
726503105,1996,2024,False,
72651A207,2011,2024,False,
72702Q102,1991,2000,False,
72703H101,2013,2024,False,
72703U201,2007,2024,False,
72814N104,2015,2024,False,
72814P109,2021,2024,False,
72815G108,2019,2024,False,
72815L107,2017,2024,False,
729139105,2018,2024,False,
72919P202,1998,2024,False,
729273102,2003,2024,False,
72941H509,2003,2024,False,
729640102,2015,2024,False,
73017P201,2021,2024,False,
73044W302,2012,2024,False,
73102V204,2014,2024,False,
731068102,1987,2024,False,
731095105,1985,2000,False,
731105201,2020,2023,False,
731745204,1995,2009,False,
732344106,2015,2024,False,
73278L105,1994,2024,False,
732827100,1985,2006,False,
732908108,2022,2024,False,
733174700,1985,2024,False,
733245104,2019,2024,False,
73642K106,2019,2024,False,
736508847,1985,2024,False,
73688F201,2006,2024,False,
73754Y100,2011,2024,False,
73757R102,2017,2024,False,
737630103,1985,2024,False,
739276103,1995,2024,False,
73931J109,1998,2023,False,
73933G202,2011,2024,False,
73933H101,1985,2024,False,
739363307,1995,2011,False,
739650109,2011,2024,False,
74006W207,2018,2024,False,
74017N105,2011,2024,False,
74019L602,2016,2024,False,
74019P207,2017,2024,False,
74022D407,1999,2024,False,
740367404,2003,2024,False,
74039M309,2012,2024,False,
740444104,1995,2024,False,
74065P101,2018,2024,False,
741016307,1988,1995,False,
74102L303,2018,2024,False,
74144T108,1985,2024,False,
74158E104,1985,2024,False,
741623102,1998,2024,False,
74164F103,2008,2024,False,
74164M108,1985,2024,False,
74167B109,2005,2023,False,
74168J101,2020,2024,False,
74179A107,2015,2024,False,
741917108,1993,2003,False,
74251V102,1999,2024,False,
74267C106,1991,2024,False,
74275C304,2016,2024,False,
74275G107,2017,2024,False,
74275K108,2018,2024,False,
74276L105,2019,2024,False,
74276R102,2018,2024,False,
74312Y400,2010,2024,False,
74317M104,2021,2024,False,
74319B502,2019,2024,False,
74319N100,2020,2024,False,
74319R101,1995,2024,False,
743315103,1985,2024,False,
74340E103,2016,2024,False,
74340W103,1993,2024,False,
74342L105,1994,1999,False,
74345R935,2001,2006,False,
74345W108,1997,2024,False,
74346M406,2014,2024,False,
74346Y103,2005,2024,False,
74347M108,2015,2024,False,
74349W302,2022,2024,False,
743606105,1996,2024,False,
74365A309,1998,2024,False,
74365U107,2019,2024,False,
74366E102,2014,2024,False,
743713109,2010,2024,False,
74383L105,2013,2024,False,
74386T105,2000,2024,False,
744320102,1999,2024,False,
74435K204,1998,2024,False,
74437C101,1991,2000,False,
744482001,1985,2024,False,
744573106,1985,2024,False,
74460D109,1985,2024,False,
74467Q103,2018,2024,False,
745848101,2018,2024,False,
74584P301,2015,2024,False,
745867101,1985,2024,False,
74587B101,2014,2024,False,
74587V107,2010,2024,False,
746237106,2017,2024,False,
74623V103,2018,2024,False,
746276104,1996,2000,False,
74638P208,2013,2024,False,
74640Y106,2018,2024,False,
746964105,2016,2024,False,
74727A104,2003,2024,False,
747301109,2008,2024,False,
747316107,1985,2024,False,
747324101,2019,2024,False,
74736L109,2013,2024,False,
74754R301,2020,2023,False,
74758T303,2011,2024,False,
74762E102,1996,2024,False,
74765K105,2019,2024,False,
74766Q101,2015,2024,False,
74766W108,2020,2024,False,
74767V109,2019,2024,False,
747798106,2016,2023,False,
74834L100,1995,2024,False,
74836W203,2011,2024,False,
74837P405,1995,2024,False,
74837R104,1998,2014,False,
74841Q209,2018,2023,False,
74915M100,2003,2024,False,
749227864,1997,2018,False,
74930B105,2015,2024,False,
74933X609,2017,2024,False,
74935Q107,1997,2024,False,
749360400,2000,2024,False,
749361200,1995,2009,False,
74937W102,2008,2014,False,
74940T104,2022,2024,False,
749412102,1987,1996,False,
74957T104,2003,2009,False,
749607107,1985,2024,False,
74965L101,2009,2024,False,
749660106,1989,2024,False,
74969N103,2018,2024,False,
74982T103,2019,2024,False,
74993W939,2010,2011,False,
750102105,2015,2024,False,
750236101,1991,2024,False,
750491102,2007,2024,False,
750495921,1998,2005,False,
750917106,2003,2024,False,
75120L100,2019,2024,False,
75134P600,2014,2024,False,
752185207,1985,2024,False,
75281A109,1985,2024,False,
75282U104,2015,2024,False,
752907105,1985,2002,False,
753018100,2019,2024,False,
75321W103,2016,2024,False,
75340L104,2019,2024,False,
753422104,2013,2024,False,
75382E109,2017,2024,False,
75383L102,2022,2024,False,
754907103,1985,2024,False,
75508B104,2012,2024,False,
75513E101,1985,2024,False,
75524W108,2011,2024,False,
755408101,1994,2024,False,
75574U101,2015,2024,False,
75585H206,2019,2024,False,
75605Y106,2004,2024,False,
75607T105,2023,2024,False,
756109104,1994,2024,False,
75618M305,2021,2024,False,
756268108,1985,2001,False,
75629V104,2019,2024,False,
75630B402,2020,2024,False,
75644T100,2024,2024,False,
75686R202,2017,2024,False,
75689M101,1999,2024,False,
75700L108,2014,2024,False,
75704L104,2016,2024,False,
757209507,1997,2005,False,
75734B100,2022,2024,False,
75734R105,2002,2011,False,
75737F108,2015,2024,False,
757468301,2010,2024,False,
75776W103,2021,2024,False,
758075402,1994,2024,False,
758609002,1986,1994,False,
758750103,1985,2024,False,
758849103,1993,2024,False,
75886F107,1990,2024,False,
75901B107,2013,2024,False,
75902K106,2010,2024,False,
75915K309,2010,2024,False,
7591EP100,1985,2024,False,
759351604,1992,2024,False,
759419104,2016,2024,False,
75943R102,2018,2024,False,
759464100,1985,1999,False,
75946W405,2022,2024,False,
759509102,1993,2024,False,
759530108,1993,2024,False,
75955J402,2020,2024,False,
75960P104,2019,2024,False,
75970E107,1992,2024,False,
75971T301,2005,2024,False,
759720105,1995,2007,False,
75989R107,2019,2024,False,
759910102,2017,2024,False,
759916109,2011,2024,False,
75999X102,1993,1996,False,
76009N100,1993,2024,False,
760125104,2021,2024,False,
760273102,2017,2024,False,
760276105,2002,2015,False,
760281204,1995,2024,False,
76029L100,2016,2024,False,
760759100,1997,2024,False,
76090R309,2005,2024,False,
760911107,1985,2024,False,
760929109,1988,1990,False,
76118Y104,2015,2024,False,
761253939,2000,2009,False,
76129W105,1999,2024,False,
761312107,1985,2006,False,
76131D103,2011,2024,False,
76134H101,2022,2024,False,
76135L606,2021,2024,False,
761406107,1985,1985,False,
761525609,1995,2022,False,
76152G100,2020,2024,False,
76155X100,2017,2024,False,
761565506,2005,2017,False,
76156B107,2016,2024,False,
76169C100,2012,2024,False,
76171L106,2015,2024,False,
762093102,2016,2024,False,
762430205,1997,2000,False,
76243J105,2015,2024,False,
762544104,1998,2024,False,
76525P100,2017,2024,False,
766559702,1998,2024,False,
76655K103,2021,2024,False,
76665T102,2022,2024,False,
76674Q107,2015,2024,False,
76680R206,2011,2024,False,
76680V108,2010,2024,False,
767204100,1989,2024,False,
767292105,2001,2024,False,
76883F108,2018,2024,False,
76954A103,2019,2024,False,
770323103,1985,2024,False,
770700102,2019,2024,False,
770706109,1985,1988,False,
771049103,2018,2024,False,
77311W101,2018,2024,False,
773122106,2021,2024,False,
77313F106,2017,2024,False,
774374300,1997,2024,False,
774515100,1996,2024,False,
775109200,1990,2024,False,
775133101,1985,2024,False,
77543R102,2015,2024,False,
775711104,1988,2024,False,
77664L207,2018,2024,False,
776696106,2003,2024,False,
777385105,2014,2019,False,
778669101,2002,2011,False,
779088103,1993,2002,False,
780259305,1985,2024,False,
780287108,2022,2024,False,
78081T104,2013,2024,False,
780910105,1986,2024,False,
780915104,1993,2024,False,
78137L105,2021,2024,False,
781386305,2016,2024,False,
78163D100,2019,2024,False,
781846209,1995,2024,False,
782011100,2019,2024,False,
78349D107,2019,2024,False,
78351F107,2019,2024,False,
783549108,1985,2024,False,
783754104,1985,2024,False,
78377T107,1990,2024,False,
783859101,1985,2024,False,
78396V208,2018,2024,False,
78397Q109,2020,2024,False,
78397T202,2020,2024,False,
78408D105,1994,2024,False,
78409V104,1985,2024,False,
78410G104,1997,2024,False,
784117103,1985,2024,False,
78413P101,2015,2024,False,
784178303,2011,2014,False,
78418A604,2015,2024,False,
78423T200,2019,2023,False,
784305104,1985,2024,False,
78435P105,2020,2024,False,
78440P306,1995,2024,False,
78440X887,1995,2024,False,
78442P106,2014,2024,False,
78442T108,1998,2001,False,
78454L100,1991,2024,False,
78463M107,2008,2024,False,
78467J100,1995,2024,False,
78471E105,2019,2024,False,
784730103,1996,2024,False,
78473E103,1985,2024,False,
784933103,1995,2023,False,
78501P203,1998,2024,False,
78532P107,2010,2015,False,
785688102,1985,2024,False,
78573L106,2010,2024,False,
78573M104,2013,2024,False,
78577G301,2021,2024,False,
78590A109,2014,2024,False,
78637J204,2021,2024,False,
78642D101,2022,2024,False,
78643B500,2016,2024,False,
786450932,1993,1997,False,
78646V107,2015,2024,False,
78648T100,2000,2024,False,
786598300,1992,2024,False,
78667J108,2012,2024,False,
786700104,2021,2024,False,
78709Y105,2000,2024,False,
78999Z937,2012,2014,False,
790148100,1985,2024,False,
794004200,1989,2002,False,
79400X404,2018,2024,False,
798241105,1985,2024,False,
799566104,2018,2024,False,
79957L100,1991,2024,False,
79970Y105,2009,2018,False,
80007P869,2006,2024,False,
80013R206,2010,2024,False,
800363103,1993,2024,False,
800422107,1990,1996,False,
800677106,1998,2024,False,
80105N105,2000,2024,False,
80303D305,2012,2024,False,
803054204,1996,2024,False,
80359A205,2020,2024,False,
803607100,1995,2024,False,
804395101,1993,2024,False,
805111101,2015,2024,False,
80512Q402,2020,2024,False,
80516T303,2020,2024,False,
80517M109,2020,2024,False,
806407102,1994,2024,False,
806857108,1985,2024,False,
80689H102,2015,2024,False,
80706P103,2016,2024,False,
80810D103,2017,2024,False,
808513105,1987,2024,False,
808541106,1995,2024,False,
80874P109,2001,2024,False,
80880X104,2007,2024,False,
810648105,2015,2024,False,
811054402,1987,2024,False,
811292200,2012,2024,False,
811371707,1985,2004,False,
81141R100,2015,2024,False,
811543107,1986,2024,False,
81169P101,1995,2004,False,
811707801,1985,2024,False,
811916105,2002,2024,False,
81201R107,2004,2009,False,
81211K100,1985,2024,False,
812215200,2021,2024,False,
81256L203,2022,2024,False,
81282V100,2011,2024,False,
81372Q102,2001,2011,False,
814047106,1999,2008,False,
814785309,1987,2024,False,
81578P106,2018,2024,False,
816074405,1985,2005,False,
81617J301,2015,2024,False,
81619Q105,2007,2024,False,
816212302,2014,2024,False,
816300107,1987,2024,False,
81642T209,2016,2024,False,
81663L200,2019,2024,False,
81684M104,2012,2024,False,
816851109,1985,2024,False,
81686C104,2019,2024,False,
81720R604,2014,2024,False,
81725T100,2000,2024,False,
81726A209,2021,2024,False,
81727U105,2014,2024,False,
81728A108,2018,2024,False,
81728J109,2014,2024,False,
81728N100,1992,2024,False,
817323306,2009,2024,False,
81734D104,2022,2024,False,
81734P206,2005,2020,False,
81749D107,2019,2024,False,
81751A108,2016,2024,False,
81752R100,2015,2024,False,
817565104,1988,2024,False,
817587108,1985,2000,False,
81758H106,2022,2024,False,
81761L102,1995,2024,False,
81762P102,2012,2024,False,
81768T108,2012,2024,False,
817732100,1985,2024,False,
817826209,1985,2004,False,
81784E101,2006,2024,False,
81807M304,2018,2024,False,
819047101,2012,2024,False,
82024L103,2018,2024,False,
82312B106,1985,2024,False,
823213103,2005,2009,False,
824348106,1985,2024,False,
824430300,2022,2024,False,
82452J109,2018,2024,False,
82455M109,2021,2024,False,
824596100,2001,2023,False,
824889109,1992,1994,False,
82489W107,2018,2024,False,
82509L107,2013,2024,False,
825107105,1999,2024,False,
82536T107,2015,2024,False,
825690100,2010,2024,False,
825693302,2020,2024,False,
825698103,1985,2024,False,
825704109,2016,2024,False,
82575P107,2011,2024,False,
826165201,2019,2024,False,
826176109,1996,2024,False,
82620P102,1998,2024,False,
82657M105,2018,2024,False,
826598609,2012,2022,False,
826599102,2017,2024,False,
82670R305,2021,2024,False,
82686Q101,2018,2024,False,
826917106,1996,2024,False,
826919102,1998,2024,False,
827048109,1995,2024,False,
82706C108,2004,2024,False,
82711P201,2011,2024,False,
82728C102,2021,2024,False,
828174102,2022,2024,False,
828251108,2005,2007,False,
828359109,2011,2024,False,
82835W108,2018,2024,False,
82846H405,2012,2024,False,
828730200,1985,2024,False,
828806109,1992,2024,False,
82900L102,2015,2016,False,
829073105,1993,2024,False,
829242106,1994,2024,False,
829322502,2023,2024,False,
829392703,2011,2024,False,
829401108,2022,2024,False,
82981J851,1991,2024,False,
82982L103,2014,2024,False,
82982T106,2017,2024,False,
82983N108,2018,2024,False,
829933100,1993,2024,False,
83001C108,1986,2024,False,
83006G401,2021,2024,False,
83012A109,2012,2024,False,
83013Q889,2015,2024,False,
830566105,1997,2024,False,
83056P715,2019,2024,False,
83066P309,2019,2020,False,
83067L208,2019,2024,False,
83085C107,2021,2024,False,
83086J200,2021,2024,False,
830879102,2001,2024,False,
83089J108,2019,2024,False,
830940102,2020,2024,False,
83099X931,1995,2003,False,
83125X103,1996,2024,False,
83169A100,1994,1997,False,
831754106,2000,2000,False,
83175M205,1990,2024,False,
831865209,1985,2024,False,
83190L208,2015,2024,False,
83191H107,2014,2024,False,
83193D203,2021,2024,False,
83193E102,2020,2023,False,
83193G107,2021,2024,False,
83207R107,2021,2024,False,
832110100,1985,2009,False,
832154405,1994,2024,False,
832156103,1994,2023,False,
832248207,2021,2024,False,
83301J100,2019,2024,False,
833034101,1985,2024,False,
83304A106,2015,2024,False,
83307B101,2018,2024,False,
83356Q108,2017,2023,False,
833635105,1985,2024,False,
83368E200,1994,2024,False,
83370P201,2019,2024,False,
83406F102,2019,2024,False,
83410S108,1998,2024,False,
83413U100,2008,2024,False,
83417M104,2017,2024,False,
83417Q204,2007,2024,False,
83418M103,2015,2024,False,
83419D201,2019,2024,False,
83419H103,2021,2024,False,
834203309,2012,2024,False,
834223604,1996,2024,False,
83422E204,2015,2024,False,
83422N105,2020,2024,False,
83425V104,2019,2024,False,
8342EP107,2001,2024,False,
834376501,1995,2011,False,
83444M101,2021,2024,False,
83542D300,2021,2023,False,
83545G102,1996,2024,False,
83546Q109,1992,2002,False,
83548F309,2017,2024,False,
835495102,1985,2024,False,
83587W304,2019,2023,False,
83600C103,2002,2024,False,
83601L102,2018,2024,False,
83607A100,2010,2024,False,
836100107,2021,2024,False,
83671M105,2021,2024,False,
83946P107,2017,2024,False,
840441109,1993,2024,False,
84130C100,2010,2018,False,
84252A106,2017,2024,False,
842587107,1985,2024,False,
84265V105,1996,2024,False,
842873101,2000,2024,False,
843576109,1993,1997,False,
843878307,2020,2024,False,
84445C100,2021,2024,False,
84470P109,1999,2024,False,
844741108,1985,2024,False,
844895102,1985,2024,False,
845606102,1991,2000,False,
84612H106,2011,2024,False,
84649R200,2003,2014,False,
847215100,2013,2024,False,
84741Y103,1992,2001,False,
84757T105,2022,2024,False,
847607108,1985,1995,False,
847807104,1985,1998,False,
84790A105,1999,2010,False,
84833T103,2015,2024,False,
84841L407,2012,2024,False,
848457107,1985,2001,False,
848560306,2021,2024,False,
848574109,2005,2024,False,
84863T106,1995,2024,False,
85205L107,2017,2024,False,
852066208,2006,2024,False,
85207H104,2010,2024,False,
85207K107,2010,2024,False,
85207Q104,2012,2024,False,
85208J109,1988,2024,False,
85208M102,2011,2024,False,
85209E109,2018,2024,False,
85209W109,2017,2024,False,
852234103,2013,2024,False,
852312305,1985,2024,False,
85236P101,2019,2024,False,
85237B101,2021,2022,False,
85254J102,2009,2024,False,
85256A109,2020,2024,False,
853606101,2016,2017,False,
853666105,1985,2024,False,
853887206,1985,2013,False,
85423L103,2021,2024,False,
854502101,1985,2024,False,
85472N109,1993,2024,False,
854923109,1994,1999,False,
85512G106,2020,2024,False,
85513Q301,2002,2024,False,
85569E103,1992,2000,False,
85571B105,2009,2024,False,
857477103,1985,2024,False,
857689103,1998,2006,False,
858119100,1995,2024,False,
85814R107,2011,2024,False,
858375108,1991,2000,False,
858568108,2012,2024,False,
858586100,1985,2024,False,
85859N102,2019,2024,False,
858927106,2013,2024,False,
85916J409,2002,2024,False,
85917W102,2015,2024,False,
860372101,1985,2024,False,
860630102,1994,2024,False,
861012102,1993,2024,False,
861025104,1989,2024,False,
86149C104,1995,1998,False,
86150R107,2017,2024,False,
861572105,1985,1999,False,
86164T107,2010,2024,False,
861780104,2013,2024,False,
86183P102,1995,2024,False,
862111200,1985,2004,False,
86260J102,2019,2024,False,
86272A305,2004,2024,False,
86272C103,1995,2024,False,
863167201,1992,2024,False,
863182101,2021,2024,False,
863667101,1985,2024,False,
86366E106,2020,2024,False,
86389T106,2015,2024,False,
864159108,1985,2024,False,
866082100,2009,2024,False,
86614G101,2010,2024,False,
866264203,2008,2024,False,
86627T108,2019,2024,False,
86633R609,2016,2024,False,
866674104,1993,2024,False,
866683105,2017,2024,False,
86677E100,1992,2011,False,
866796105,1998,2024,False,
86688Q100,1993,2008,False,
867224107,1985,2024,False,
86722A103,2009,2024,False,
86725N102,2014,2020,False,
86732Y109,1994,2014,False,
86740P207,2016,2024,False,
86745K104,2017,2024,False,
86765K109,2010,2024,False,
8676EP108,1985,2024,False,
86771W105,2013,2024,False,
867781700,2015,2024,False,
86787D208,1995,2003,False,
867975104,2022,2024,False,
867981102,2023,2024,False,
86803S106,2021,2023,False,
86804F301,2017,2024,False,
868157306,1996,2019,False,
86815V105,1998,2007,False,
868168105,1985,2024,False,
868358102,1985,2024,False,
868447103,2002,2012,False,
868459108,2011,2024,False,
86881A100,2013,2024,False,
86882L204,2018,2024,False,
86887P309,2012,2024,False,
86887Q109,2011,2024,False,
86889P208,2020,2024,False,
868927203,2021,2024,False,
869367102,2016,2024,False,
86959K105,2021,2024,False,
87043Q108,2015,2024,False,
870875101,1987,2024,False,
871241105,2021,2024,False,
871332102,2019,2024,False,
871565107,1985,2024,False,
87157B400,2004,2024,False,
87161C501,1985,2024,False,
87164F105,2014,2024,False,
87164U508,2005,2024,False,
871655106,1993,2024,False,
87165B103,2012,2024,False,
87165D208,2014,2019,False,
87166L209,2016,2024,False,
87167T300,2019,2024,False,
87168W203,2021,2024,False,
87200P109,2020,2024,False,
87217L208,2017,2024,False,
872280102,2015,2024,False,
872340104,1987,2024,False,
872381108,2017,2024,False,
87241L109,2002,2024,False,
872424106,1985,1996,False,
872443601,1991,2002,False,
87256C101,2006,2024,False,
872590104,2013,2024,False,
87261Y106,2020,2024,False,
872657101,2018,2024,False,
87265H109,2014,2024,False,
87266J104,2014,2024,False,
87266M107,2015,2024,False,
87283P109,1992,1994,False,
87288V101,2005,2024,False,
872918107,1987,1991,False,
872962105,1996,2007,False,
873048508,2020,2024,False,
87305R109,1998,2024,False,
87311M102,2000,2008,False,
87313P103,2020,2024,False,
87318A101,2022,2024,False,
873452304,1985,1991,False,
87357P100,2014,2024,False,
874028103,1994,2024,False,
874039100,1995,2024,False,
87422Q109,2023,2024,False,
87427V103,2019,2024,False,
87484T108,2015,2024,False,
87485H103,2001,2009,False,
875372203,2011,2024,False,
87538X105,1993,2024,False,
875465106,1993,2024,False,
87583X109,2020,2024,False,
876108200,2012,2023,False,
87612G101,2007,2024,False,
87615L107,2016,2024,False,
876287103,1997,2007,False,
87650L103,2018,2024,False,
876511106,2008,2024,False,
87652V109,2019,2024,False,
87724P106,2011,2024,False,
877619106,2019,2024,False,
87807B107,1985,2024,False,
878155308,2015,2024,False,
87815X109,1998,2007,False,
878742204,1988,2024,False,
87874R308,2005,2023,False,
878972108,2016,2024,False,
87901J105,1985,2024,False,
879080109,1985,2024,False,
879105104,2014,2024,False,
87918A105,2013,2024,False,
879273209,2001,2024,False,
879360105,1998,2024,False,
879369106,1985,2024,False,
87936R205,1997,2024,False,
879382208,1986,2024,False,
879433829,1985,2024,False,
879512309,2016,2024,False,
87959Y103,1996,2000,False,
87961M105,2022,2024,False,
87969B101,1991,2024,False,
87971M103,1985,2024,False,
87971Q104,1993,2000,False,
87972L104,2003,2008,False,
87975F104,2021,2024,False,
87975H100,2017,2024,False,
879908101,1986,1990,False,
87990A106,2019,2024,False,
88018T101,1998,2024,False,
880198205,2017,2024,False,
88023B103,2022,2024,False,
88023U101,2001,2024,False,
880245105,2022,2024,False,
88025T102,2015,2024,False,
88025U109,2017,2024,False,
88031M109,2000,2024,False,
88032L605,2015,2024,False,
88033A103,1997,2006,False,
88033G407,2002,2024,False,
880345103,1985,2024,False,
88034P109,2016,2024,False,
88066N303,2020,2024,False,
88076W103,2005,2024,False,
880770102,1985,2024,False,
880779103,1985,2024,False,
88080T104,2021,2024,False,
880881107,2018,2024,False,
880890108,2003,2024,False,
881451108,1992,2009,False,
88145X108,2007,2024,False,
88146M101,2010,2024,False,
88160R101,2008,2024,False,
881624209,1987,2024,False,
88162F105,1989,2024,False,
881694103,1985,2000,False,
882147101,1985,1988,False,
88224Q107,2000,2024,False,
88231Q108,2019,2024,False,
882508104,1985,2024,False,
88262P102,1985,2024,False,
882681109,2002,2024,False,
883203101,1985,2024,False,
88322Q108,1994,2024,False,
88331E104,2003,2009,False,
88331L108,2019,2024,False,
88337F105,1988,2024,False,
88337K401,2004,2023,False,
88338K103,2013,2024,False,
88338N206,2011,2024,False,
88339J105,2014,2024,False,
88339P101,2017,2024,False,
883435307,1992,2009,False,
883556102,1985,2024,False,
88422P109,2020,2024,False,
88427A107,2020,2024,False,
88429K202,2017,2024,False,
884903808,1985,2024,False,
885218800,1993,2007,False,
88554D205,1987,2024,False,
88556E102,2019,2024,False,
88557W101,2016,2024,False,
88579Y101,1985,2024,False,
88583P104,1995,2024,False,
886029206,2015,2024,False,
88642R109,2017,2024,False,
88650R108,2000,2008,False,
88675P103,2022,2024,False,
88677Q109,2010,2024,False,
88706T108,1998,2023,False,
887389104,1985,2024,False,
887399103,2011,2024,False,
88822Q103,2007,2024,False,
88830M102,1992,2024,False,
888314705,1994,2024,False,
888705308,2020,2024,False,
888787108,2019,2024,False,
890023203,2012,2024,False,
890110109,1985,2024,False,
890260839,2011,2024,False,
890516107,1985,2024,False,
89055F103,2013,2024,False,
89078D101,2022,2024,False,
89099A003,2010,2016,False,
89151E109,1990,2024,False,
891539108,1997,2001,False,
89157D105,2019,2024,False,
891697104,1988,1998,False,
891707101,1993,2006,False,
89214A102,2003,2019,False,
89214P109,2005,2024,False,
892231101,1998,2024,False,
892349200,1985,1997,False,
892356106,1993,2024,False,
892672106,2016,2024,False,
89269P103,2019,2024,False,
892918103,1995,2024,False,
89299Y009,1985,1986,False,
893349837,1985,1999,False,
89336R207,1994,2017,False,
89346D107,1985,2024,False,
89357L402,2019,2024,False,
893617209,1985,2024,False,
89365P106,1985,2002,False,
89376N108,2000,2007,False,
89377M109,2016,2024,False,
893870204,1994,2024,False,
893878108,1997,1999,False,
89400J107,2013,2024,False,
894164102,2005,2024,False,
89417E109,1995,2024,False,
89421B109,2000,2022,False,
89421Q205,2000,2024,False,
89422G107,2012,2024,False,
89455T109,2019,2024,False,
894650100,1988,2024,False,
89469A104,2004,2024,False,
89531P105,1997,2024,False,
89532M101,2017,2024,False,
895436103,1985,2007,False,
895919108,2010,2011,False,
895925105,1993,2011,False,
895970101,2018,2023,False,
896095106,1992,2024,False,
896106200,1995,2009,False,
89616X106,2022,2023,False,
896215209,1987,2024,False,
896239100,1989,2024,False,
896288107,2012,2024,False,
896438504,1994,2023,False,
896442308,2019,2024,False,
896522109,2001,2024,False,
89677Q107,2001,2024,False,
89677Y100,2014,2024,False,
89679E300,2012,2024,False,
89679M104,2018,2024,False,
89680M101,2022,2024,False,
89686D303,2014,2024,False,
896925203,1991,2000,False,
896945201,2010,2024,False,
89785L107,2012,2024,False,
89785X101,1995,2024,False,
89816T103,1995,2009,False,
898171103,1986,1995,False,
898172937,1988,1995,False,
898178108,1985,2002,False,
898202106,2012,2024,False,
89832Q109,1985,2024,False,
898349204,1985,2024,False,
898402102,1985,2024,False,
89854H102,1995,2024,False,
89854M101,2019,2024,False,
89856T302,2017,2024,False,
898697206,1995,2024,False,
89977P106,2012,2024,False,
899900104,1989,1998,False,
899924104,2022,2023,False,
900111204,1998,2024,False,
90041L105,2014,2024,False,
90042W100,2021,2024,False,
900450206,2014,2024,False,
901109108,1985,2024,False,
90114C107,2019,2024,False,
90137F400,2012,2024,False,
901384107,2018,2024,False,
90138A103,2010,2024,False,
90138F102,2014,2024,False,
901643106,2022,2024,False,
90187B804,2008,2024,False,
902252105,1985,2024,False,
90240B106,2019,2024,False,
90262T308,1998,2008,False,
902646108,1985,1991,False,
902653104,1985,2024,False,
902673102,1992,2024,False,
902681105,1985,1992,False,
902685106,2019,2024,False,
902788108,1985,2024,False,
90278Q108,1992,2024,False,
